NDO;Fecha de Venta;Fecha de Vuelo;Region POC;Clase;Neto;NS
196;13/07/2023;25/01/2024;AMERICA;N;3;119
192;17/07/2023;25/01/2024;AMERICA;N;-2;119
190;19/07/2023;25/01/2024;AMERICA;A;1;119
190;19/07/2023;25/01/2024;AMERICA;N;0;119
186;23/07/2023;25/01/2024;AMERICA;X;1;119
180;29/07/2023;25/01/2024;AMERICA;A;1;119
178;31/07/2023;25/01/2024;AMERICA;A;1;119
177;01/08/2023;25/01/2024;AMERICA;P;1;119
176;02/08/2023;25/01/2024;AMERICA;A;2;119
168;10/08/2023;25/01/2024;AMERICA;A;3;119
168;10/08/2023;25/01/2024;AMERICA;P;-1;119
163;15/08/2023;25/01/2024;AMERICA;A;1;119
162;16/08/2023;25/01/2024;AMERICA;A;8;119
162;16/08/2023;25/01/2024;AMERICA;P;1;119
160;18/08/2023;25/01/2024;AMERICA;P;1;119
158;20/08/2023;25/01/2024;AMERICA;A;-3;119
155;23/08/2023;25/01/2024;AMERICA;S;0;119
155;23/08/2023;25/01/2024;AMERICA;P;0;119
149;29/08/2023;25/01/2024;AMERICA;A;3;119
148;30/08/2023;25/01/2024;AMERICA;A;-4;119
148;30/08/2023;25/01/2024;ESPANA;P;0;119
147;31/08/2023;25/01/2024;AMERICA;N;2;119
147;31/08/2023;25/01/2024;AMERICA;A;1;119
146;01/09/2023;25/01/2024;AMERICA;A;2;119
145;02/09/2023;25/01/2024;AMERICA;A;0;119
144;03/09/2023;25/01/2024;AMERICA;A;-1;119
143;04/09/2023;25/01/2024;AMERICA;A;9;119
143;04/09/2023;25/01/2024;AMERICA;P;0;119
143;04/09/2023;25/01/2024;AMERICA;N;0;119
142;05/09/2023;25/01/2024;AMERICA;A;1;119
141;06/09/2023;25/01/2024;AMERICA;A;4;119
140;07/09/2023;25/01/2024;AMERICA;A;1;119
139;08/09/2023;25/01/2024;AMERICA;A;-2;119
138;09/09/2023;25/01/2024;AMERICA;P;0;119
138;09/09/2023;25/01/2024;AMERICA;A;0;119
136;11/09/2023;25/01/2024;AMERICA;A;2;119
135;12/09/2023;25/01/2024;AMERICA;N;6;119
135;12/09/2023;25/01/2024;ESPANA;N;1;119
133;14/09/2023;25/01/2024;AMERICA;A;3;119
133;14/09/2023;25/01/2024;AMERICA;N;-2;119
132;15/09/2023;25/01/2024;AMERICA;A;1;119
131;16/09/2023;25/01/2024;AMERICA;A;-2;119
130;17/09/2023;25/01/2024;AMERICA;A;0;119
129;18/09/2023;25/01/2024;AMERICA;A;1;119
129;18/09/2023;25/01/2024;ESPANA;A;1;119
128;19/09/2023;25/01/2024;AMERICA;A;0;119
128;19/09/2023;25/01/2024;ESPANA;A;1;119
127;20/09/2023;25/01/2024;AMERICA;A;0;119
126;21/09/2023;25/01/2024;AMERICA;A;1;119
126;21/09/2023;25/01/2024;ESPANA;A;-1;119
125;22/09/2023;25/01/2024;AMERICA;A;3;119
124;23/09/2023;25/01/2024;AMERICA;A;6;119
124;23/09/2023;25/01/2024;AMERICA;X;-1;119
123;24/09/2023;25/01/2024;AMERICA;A;-1;119
122;25/09/2023;25/01/2024;AMERICA;A;6;119
122;25/09/2023;25/01/2024;AMERICA;Y;0;119
121;26/09/2023;25/01/2024;AMERICA;A;-2;119
120;27/09/2023;25/01/2024;AMERICA;A;1;119
120;27/09/2023;25/01/2024;AMERICA;Y;0;119
119;28/09/2023;25/01/2024;ESPANA;A;3;119
118;29/09/2023;25/01/2024;ESPANA;N;-1;119
115;02/10/2023;25/01/2024;AMERICA;A;2;119
115;02/10/2023;25/01/2024;ESPANA;A;-3;119
114;03/10/2023;25/01/2024;AMERICA;A;7;119
113;04/10/2023;25/01/2024;AMERICA;N;8;119
113;04/10/2023;25/01/2024;AMERICA;Z;0;119
113;04/10/2023;25/01/2024;AMERICA;A;-4;119
112;05/10/2023;25/01/2024;AMERICA;N;2;119
111;06/10/2023;25/01/2024;AMERICA;A;1;119
111;06/10/2023;25/01/2024;AMERICA;Y;0;119
111;06/10/2023;25/01/2024;EUROPA;H;3;119
110;07/10/2023;25/01/2024;AMERICA;N;1;119
110;07/10/2023;25/01/2024;AMERICA;Z;1;119
110;07/10/2023;25/01/2024;AMERICA;A;-1;119
110;07/10/2023;25/01/2024;ESPANA;T;1;119
109;08/10/2023;25/01/2024;AMERICA;N;1;119
109;08/10/2023;25/01/2024;AMERICA;A;-1;119
108;09/10/2023;25/01/2024;AMERICA;N;3;119
108;09/10/2023;25/01/2024;AMERICA;A;2;119
108;09/10/2023;25/01/2024;AMERICA;Z;-1;119
107;10/10/2023;25/01/2024;AMERICA;N;1;119
106;11/10/2023;25/01/2024;AMERICA;N;0;119
106;11/10/2023;25/01/2024;ESPANA;A;1;119
105;12/10/2023;25/01/2024;AMERICA;N;3;119
104;13/10/2023;25/01/2024;AMERICA;A;2;119
104;13/10/2023;25/01/2024;AMERICA;N;0;119
104;13/10/2023;25/01/2024;EUROPA;R;0;119
103;14/10/2023;25/01/2024;AMERICA;N;2;119
102;15/10/2023;25/01/2024;AMERICA;A;-2;119
102;15/10/2023;25/01/2024;AMERICA;N;-3;119
101;16/10/2023;25/01/2024;AMERICA;N;-1;119
101;16/10/2023;25/01/2024;EUROPA;R;1;119
100;17/10/2023;25/01/2024;AMERICA;N;3;119
100;17/10/2023;25/01/2024;AMERICA;Z;1;119
100;17/10/2023;25/01/2024;ESPANA;P;0;119
100;17/10/2023;25/01/2024;EUROPA;H;-1;119
99;18/10/2023;25/01/2024;AMERICA;N;4;119
99;18/10/2023;25/01/2024;AMERICA;Z;2;119
99;18/10/2023;25/01/2024;EUROPA;H;0;119
98;19/10/2023;25/01/2024;AMERICA;N;6;119
98;19/10/2023;25/01/2024;AMERICA;Z;-1;119
98;19/10/2023;25/01/2024;ESPANA;P;1;119
97;20/10/2023;25/01/2024;AMERICA;N;2;119
94;23/10/2023;25/01/2024;AMERICA;N;2;119
94;23/10/2023;25/01/2024;AMERICA;A;-2;119
94;23/10/2023;25/01/2024;ESPANA;T;0;119
93;24/10/2023;25/01/2024;AMERICA;N;2;119
93;24/10/2023;25/01/2024;ESPANA;Q;1;119
92;25/10/2023;25/01/2024;AMERICA;N;-1;119
92;25/10/2023;25/01/2024;ESPANA;P;1;119
91;26/10/2023;25/01/2024;AMERICA;N;2;119
91;26/10/2023;25/01/2024;AMERICA;A;-1;119
91;26/10/2023;25/01/2024;ESPANA;F;0;119
90;27/10/2023;25/01/2024;AMERICA;N;1;119
89;28/10/2023;25/01/2024;AMERICA;Z;0;119
89;28/10/2023;25/01/2024;AMERICA;N;-1;119
88;29/10/2023;25/01/2024;AMERICA;N;2;119
88;29/10/2023;25/01/2024;AMERICA;Z;1;119
87;30/10/2023;25/01/2024;AMERICA;A;3;119
87;30/10/2023;25/01/2024;AMERICA;N;-3;119
86;31/10/2023;25/01/2024;AMERICA;A;10;119
86;31/10/2023;25/01/2024;ESPANA;Q;1;119
86;31/10/2023;25/01/2024;ESPANA;Y;0;119
85;01/11/2023;25/01/2024;AMERICA;A;-6;119
85;01/11/2023;25/01/2024;ESPANA;Q;0;119
84;02/11/2023;25/01/2024;AMERICA;A;5;119
84;02/11/2023;25/01/2024;ESPANA;Q;4;119
83;03/11/2023;25/01/2024;AMERICA;A;-2;119
82;04/11/2023;25/01/2024;AMERICA;A;7;119
81;05/11/2023;25/01/2024;AMERICA;A;-1;119
80;06/11/2023;25/01/2024;AMERICA;A;0;119
79;07/11/2023;25/01/2024;AMERICA;A;3;119
78;08/11/2023;25/01/2024;AMERICA;A;6;119
78;08/11/2023;25/01/2024;ESPANA;T;1;119
77;09/11/2023;25/01/2024;AMERICA;A;4;119
77;09/11/2023;25/01/2024;ESPANA;P;1;119
77;09/11/2023;25/01/2024;EUROPA;H;2;119
76;10/11/2023;25/01/2024;AMERICA;A;-1;119
76;10/11/2023;25/01/2024;AMERICA;N;-1;119
75;11/11/2023;25/01/2024;AMERICA;A;2;119
74;12/11/2023;25/01/2024;AMERICA;A;3;119
74;12/11/2023;25/01/2024;ESPANA;P;0;119
73;13/11/2023;25/01/2024;AMERICA;A;3;119
72;14/11/2023;25/01/2024;AMERICA;A;4;119
72;14/11/2023;25/01/2024;ESPANA;P;2;119
72;14/11/2023;25/01/2024;ESPANA;H;1;119
71;15/11/2023;25/01/2024;AMERICA;A;4;119
71;15/11/2023;25/01/2024;ESPANA;P;1;119
70;16/11/2023;25/01/2024;AMERICA;A;-2;119
70;16/11/2023;25/01/2024;ESPANA;P;0;119
69;17/11/2023;25/01/2024;AMERICA;A;1;119
69;17/11/2023;25/01/2024;ESPANA;Q;1;119
69;17/11/2023;25/01/2024;ESPANA;A;1;119
69;17/11/2023;25/01/2024;ESPANA;P;0;119
68;18/11/2023;25/01/2024;AMERICA;A;5;119
68;18/11/2023;25/01/2024;ESPANA;P;1;119
67;19/11/2023;25/01/2024;AMERICA;A;1;119
67;19/11/2023;25/01/2024;ESPANA;P;2;119
66;20/11/2023;25/01/2024;AMERICA;A;2;119
66;20/11/2023;25/01/2024;ESPANA;Q;1;119
65;21/11/2023;25/01/2024;AMERICA;A;2;119
64;22/11/2023;25/01/2024;AMERICA;N;12;119
64;22/11/2023;25/01/2024;AMERICA;A;0;119
64;22/11/2023;25/01/2024;ESPANA;A;1;119
63;23/11/2023;25/01/2024;AMERICA;A;-1;119
63;23/11/2023;25/01/2024;AMERICA;N;-2;119
62;24/11/2023;25/01/2024;AMERICA;A;2;119
62;24/11/2023;25/01/2024;AMERICA;N;1;119
62;24/11/2023;25/01/2024;ESPANA;N;1;119
62;24/11/2023;25/01/2024;ESPANA;P;-1;119
62;24/11/2023;25/01/2024;EUROPA;R;1;119
61;25/11/2023;25/01/2024;AMERICA;A;4;119
61;25/11/2023;25/01/2024;AMERICA;N;-3;119
61;25/11/2023;25/01/2024;ESPANA;N;1;119
61;25/11/2023;25/01/2024;EUROPA;R;-1;119
60;26/11/2023;25/01/2024;AMERICA;A;0;119
60;26/11/2023;25/01/2024;AMERICA;N;-1;119
59;27/11/2023;25/01/2024;AMERICA;A;1;119
59;27/11/2023;25/01/2024;AMERICA;N;1;119
59;27/11/2023;25/01/2024;ESPANA;N;0;119
58;28/11/2023;25/01/2024;AMERICA;N;7;119
58;28/11/2023;25/01/2024;AMERICA;A;-3;119
58;28/11/2023;25/01/2024;ESPANA;T;2;119
58;28/11/2023;25/01/2024;ESPANA;P;1;119
58;28/11/2023;25/01/2024;ESPANA;N;1;119
57;29/11/2023;25/01/2024;AMERICA;N;2;119
57;29/11/2023;25/01/2024;ESPANA;N;2;119
56;30/11/2023;25/01/2024;AMERICA;N;5;119
56;30/11/2023;25/01/2024;AMERICA;A;0;119
55;01/12/2023;25/01/2024;ESPANA;U;1;119
55;01/12/2023;25/01/2024;ESPANA;N;0;119
55;01/12/2023;25/01/2024;ESPANA;T;-1;119
54;02/12/2023;25/01/2024;AMERICA;N;-1;119
53;03/12/2023;25/01/2024;AMERICA;N;4;119
53;03/12/2023;25/01/2024;ESPANA;T;-1;119
52;04/12/2023;25/01/2024;AMERICA;N;4;119
52;04/12/2023;25/01/2024;ESPANA;N;2;119
51;05/12/2023;25/01/2024;AMERICA;N;7;119
51;05/12/2023;25/01/2024;AMERICA;F;0;119
51;05/12/2023;25/01/2024;ESPANA;A;7;119
51;05/12/2023;25/01/2024;ESPANA;N;1;119
50;06/12/2023;25/01/2024;AMERICA;N;-2;119
50;06/12/2023;25/01/2024;ESPANA;X;3;119
50;06/12/2023;25/01/2024;ESPANA;A;-2;119
49;07/12/2023;25/01/2024;AMERICA;N;4;119
48;08/12/2023;25/01/2024;AMERICA;N;6;119
48;08/12/2023;25/01/2024;AMERICA;A;2;119
47;09/12/2023;25/01/2024;AMERICA;A;1;119
47;09/12/2023;25/01/2024;AMERICA;N;-3;119
47;09/12/2023;25/01/2024;ESPANA;N;0;119
46;10/12/2023;25/01/2024;AMERICA;A;1;119
46;10/12/2023;25/01/2024;ESPANA;A;0;119
45;11/12/2023;25/01/2024;AMERICA;A;2;119
45;11/12/2023;25/01/2024;AMERICA;N;-2;119
45;11/12/2023;25/01/2024;ESPANA;T;1;119
44;12/12/2023;25/01/2024;AMERICA;F;3;119
44;12/12/2023;25/01/2024;AMERICA;U;2;119
44;12/12/2023;25/01/2024;AMERICA;A;2;119
44;12/12/2023;25/01/2024;AMERICA;N;-2;119
44;12/12/2023;25/01/2024;ESPANA;A;-1;119
44;12/12/2023;25/01/2024;EUROPA;U;1;119
43;13/12/2023;25/01/2024;AMERICA;A;2;119
43;13/12/2023;25/01/2024;AMERICA;F;0;119
43;13/12/2023;25/01/2024;ESPANA;F;0;119
43;13/12/2023;25/01/2024;ESPANA;A;0;119
42;14/12/2023;25/01/2024;AMERICA;A;0;119
42;14/12/2023;25/01/2024;AMERICA;F;-3;119
41;15/12/2023;25/01/2024;AMERICA;N;8;119
41;15/12/2023;25/01/2024;AMERICA;A;1;119
41;15/12/2023;25/01/2024;ESPANA;A;1;119
41;15/12/2023;25/01/2024;ESPANA;N;1;119
40;16/12/2023;25/01/2024;AMERICA;N;-2;119
40;16/12/2023;25/01/2024;ESPANA;A;3;119
40;16/12/2023;25/01/2024;EUROPA;U;-1;119
39;17/12/2023;25/01/2024;AMERICA;A;0;119
39;17/12/2023;25/01/2024;ESPANA;A;-1;119
39;17/12/2023;25/01/2024;-;A;0;119
38;18/12/2023;25/01/2024;AMERICA;A;7;119
38;18/12/2023;25/01/2024;AMERICA;N;5;119
38;18/12/2023;25/01/2024;ESPANA;A;1;119
38;18/12/2023;25/01/2024;EUROPA;H;1;119
37;19/12/2023;25/01/2024;AMERICA;P;2;119
37;19/12/2023;25/01/2024;AMERICA;N;0;119
37;19/12/2023;25/01/2024;AMERICA;A;-5;119
37;19/12/2023;25/01/2024;ESPANA;A;3;119
37;19/12/2023;25/01/2024;ESPANA;N;1;119
37;19/12/2023;25/01/2024;ESPANA;Q;0;119
36;20/12/2023;25/01/2024;AMERICA;N;1;119
36;20/12/2023;25/01/2024;AMERICA;F;0;119
36;20/12/2023;25/01/2024;AMERICA;P;-1;119
36;20/12/2023;25/01/2024;AMERICA;A;-1;119
36;20/12/2023;25/01/2024;ESPANA;H;1;119
36;20/12/2023;25/01/2024;ESPANA;A;-2;119
35;21/12/2023;25/01/2024;AMERICA;Q;2;119
35;21/12/2023;25/01/2024;AMERICA;N;1;119
35;21/12/2023;25/01/2024;AMERICA;P;-1;119
35;21/12/2023;25/01/2024;ESPANA;A;3;119
34;22/12/2023;25/01/2024;AMERICA;N;1;119
34;22/12/2023;25/01/2024;ESPANA;H;-1;119
34;22/12/2023;25/01/2024;ESPANA;A;-2;119
33;23/12/2023;25/01/2024;AMERICA;N;1;119
33;23/12/2023;25/01/2024;AMERICA;A;-1;119
33;23/12/2023;25/01/2024;ESPANA;A;0;119
32;24/12/2023;25/01/2024;ESPANA;A;0;119
30;26/12/2023;25/01/2024;AMERICA;N;1;119
30;26/12/2023;25/01/2024;ESPANA;A;2;119
30;26/12/2023;25/01/2024;ESPANA;T;1;119
30;26/12/2023;25/01/2024;ESPANA;N;0;119
29;27/12/2023;25/01/2024;AMERICA;N;2;119
29;27/12/2023;25/01/2024;AMERICA;A;-1;119
29;27/12/2023;25/01/2024;ESPANA;A;1;119
28;28/12/2023;25/01/2024;AMERICA;N;2;119
28;28/12/2023;25/01/2024;AMERICA;F;0;119
28;28/12/2023;25/01/2024;ESPANA;T;1;119
28;28/12/2023;25/01/2024;ESPANA;A;-1;119
28;28/12/2023;25/01/2024;ESPANA;N;-1;119
27;29/12/2023;25/01/2024;AMERICA;N;-1;119
27;29/12/2023;25/01/2024;ESPANA;A;1;119
27;29/12/2023;25/01/2024;ESPANA;N;1;119
27;29/12/2023;25/01/2024;ESPANA;T;-1;119
27;29/12/2023;25/01/2024;ESPANA;Q;-1;119
27;29/12/2023;25/01/2024;EUROPA;H;1;119
26;30/12/2023;25/01/2024;AMERICA;N;1;119
26;30/12/2023;25/01/2024;ESPANA;T;1;119
26;30/12/2023;25/01/2024;ESPANA;A;1;119
25;31/12/2023;25/01/2024;AMERICA;N;2;119
25;31/12/2023;25/01/2024;AMERICA;F;1;119
25;31/12/2023;25/01/2024;ESPANA;A;-1;119
24;01/01/2024;25/01/2024;AMERICA;F;2;119
24;01/01/2024;25/01/2024;AMERICA;N;-1;119
23;02/01/2024;25/01/2024;AMERICA;N;4;119
23;02/01/2024;25/01/2024;AMERICA;A;0;119
23;02/01/2024;25/01/2024;AMERICA;F;-2;119
23;02/01/2024;25/01/2024;ESPANA;A;4;119
23;02/01/2024;25/01/2024;ESPANA;T;2;119
23;02/01/2024;25/01/2024;ESPANA;N;1;119
23;02/01/2024;25/01/2024;EUROPA;H;-1;119
22;03/01/2024;25/01/2024;AMERICA;F;4;119
22;03/01/2024;25/01/2024;AMERICA;N;0;119
22;03/01/2024;25/01/2024;ESPANA;H;1;119
22;03/01/2024;25/01/2024;ESPANA;F;0;119
22;03/01/2024;25/01/2024;ESPANA;N;0;119
22;03/01/2024;25/01/2024;ESPANA;A;-2;119
22;03/01/2024;25/01/2024;ESPANA;T;-3;119
22;03/01/2024;25/01/2024;EUROPA;U;1;119
21;04/01/2024;25/01/2024;AMERICA;N;5;119
21;04/01/2024;25/01/2024;AMERICA;F;-2;119
21;04/01/2024;25/01/2024;ESPANA;A;3;119
21;04/01/2024;25/01/2024;ESPANA;T;2;119
21;04/01/2024;25/01/2024;ESPANA;H;1;119
21;04/01/2024;25/01/2024;ESPANA;Q;1;119
21;04/01/2024;25/01/2024;ESPANA;N;0;119
21;04/01/2024;25/01/2024;ESPANA;P;-1;119
21;04/01/2024;25/01/2024;EUROPA;H;1;119
20;05/01/2024;25/01/2024;AMERICA;N;0;119
20;05/01/2024;25/01/2024;ESPANA;T;2;119
20;05/01/2024;25/01/2024;ESPANA;A;1;119
20;05/01/2024;25/01/2024;ESPANA;F;0;119
20;05/01/2024;25/01/2024;ESPANA;N;-1;119
19;06/01/2024;25/01/2024;AMERICA;Q;5;119
19;06/01/2024;25/01/2024;AMERICA;A;0;119
19;06/01/2024;25/01/2024;ESPANA;T;1;119
19;06/01/2024;25/01/2024;ESPANA;A;-1;119
18;07/01/2024;25/01/2024;AMERICA;A;0;119
18;07/01/2024;25/01/2024;AMERICA;N;-1;119
18;07/01/2024;25/01/2024;ESPANA;A;1;119
18;07/01/2024;25/01/2024;ESPANA;N;0;119
18;07/01/2024;25/01/2024;ESPANA;T;-1;119
18;07/01/2024;25/01/2024;ESPANA;Q;-1;119
17;08/01/2024;25/01/2024;ESPANA;A;3;119
17;08/01/2024;25/01/2024;ESPANA;T;0;119
17;08/01/2024;25/01/2024;EUROPA;U;1;119
17;08/01/2024;25/01/2024;EUROPA;P;1;119
16;09/01/2024;25/01/2024;ESPANA;H;3;119
16;09/01/2024;25/01/2024;ESPANA;Q;2;119
16;09/01/2024;25/01/2024;ESPANA;Z;2;119
16;09/01/2024;25/01/2024;ESPANA;P;1;119
16;09/01/2024;25/01/2024;ESPANA;N;1;119
16;09/01/2024;25/01/2024;ESPANA;A;-1;119
16;09/01/2024;25/01/2024;EUROPA;U;1;119
15;10/01/2024;25/01/2024;AMERICA;F;1;119
15;10/01/2024;25/01/2024;AMERICA;N;-2;119
15;10/01/2024;25/01/2024;ESPANA;N;4;119
15;10/01/2024;25/01/2024;ESPANA;F;1;119
15;10/01/2024;25/01/2024;ESPANA;H;1;119
15;10/01/2024;25/01/2024;ESPANA;A;1;119
15;10/01/2024;25/01/2024;EUROPA;R;1;119
15;10/01/2024;25/01/2024;EUROPA;Y;0;119
15;10/01/2024;25/01/2024;EUROPA;U;-1;119
14;11/01/2024;25/01/2024;AMERICA;Q;2;119
14;11/01/2024;25/01/2024;AMERICA;P;1;119
14;11/01/2024;25/01/2024;AMERICA;F;-1;119
14;11/01/2024;25/01/2024;ESPANA;A;3;119
14;11/01/2024;25/01/2024;ESPANA;H;2;119
14;11/01/2024;25/01/2024;ESPANA;F;1;119
14;11/01/2024;25/01/2024;ESPANA;T;1;119
14;11/01/2024;25/01/2024;ESPANA;Q;1;119
14;11/01/2024;25/01/2024;ESPANA;N;-1;119
14;11/01/2024;25/01/2024;EUROPA;U;-1;119
13;12/01/2024;25/01/2024;AMERICA;P;0;119
13;12/01/2024;25/01/2024;ESPANA;A;9;119
13;12/01/2024;25/01/2024;ESPANA;T;1;119
13;12/01/2024;25/01/2024;ESPANA;F;0;119
13;12/01/2024;25/01/2024;ESPANA;P;0;119
13;12/01/2024;25/01/2024;ESPANA;H;-1;119
13;12/01/2024;25/01/2024;ESPANA;N;-1;119
12;13/01/2024;25/01/2024;AMERICA;F;1;119
12;13/01/2024;25/01/2024;AMERICA;A;0;119
12;13/01/2024;25/01/2024;ESPANA;A;1;119
12;13/01/2024;25/01/2024;ESPANA;F;-1;119
12;13/01/2024;25/01/2024;ESPANA;P;-1;119
12;13/01/2024;25/01/2024;EUROPA;R;1;119
11;14/01/2024;25/01/2024;AMERICA;P;1;119
11;14/01/2024;25/01/2024;ESPANA;A;1;119
11;14/01/2024;25/01/2024;ESPANA;F;0;119
11;14/01/2024;25/01/2024;ESPANA;Q;-1;119
10;15/01/2024;25/01/2024;AMERICA;P;-1;119
10;15/01/2024;25/01/2024;ESPANA;P;5;119
10;15/01/2024;25/01/2024;ESPANA;A;3;119
10;15/01/2024;25/01/2024;ESPANA;F;0;119
10;15/01/2024;25/01/2024;ESPANA;T;0;119
10;15/01/2024;25/01/2024;EUROPA;Y;1;119
10;15/01/2024;25/01/2024;EUROPA;K;1;119
10;15/01/2024;25/01/2024;EUROPA;H;0;119
9;16/01/2024;25/01/2024;AMERICA;F;2;119
9;16/01/2024;25/01/2024;AMERICA;P;0;119
9;16/01/2024;25/01/2024;AMERICA;A;-1;119
9;16/01/2024;25/01/2024;AMERICA;N;-1;119
9;16/01/2024;25/01/2024;ESPANA;P;5;119
9;16/01/2024;25/01/2024;ESPANA;H;3;119
9;16/01/2024;25/01/2024;ESPANA;Y;1;119
9;16/01/2024;25/01/2024;ESPANA;N;0;119
9;16/01/2024;25/01/2024;ESPANA;F;-1;119
8;17/01/2024;25/01/2024;AMERICA;Q;1;119
8;17/01/2024;25/01/2024;AMERICA;P;0;119
8;17/01/2024;25/01/2024;ESPANA;U;3;119
8;17/01/2024;25/01/2024;ESPANA;Q;3;119
8;17/01/2024;25/01/2024;ESPANA;H;1;119
8;17/01/2024;25/01/2024;ESPANA;P;-1;119
8;17/01/2024;25/01/2024;EUROPA;Y;1;119
7;18/01/2024;25/01/2024;ESPANA;Q;7;119
7;18/01/2024;25/01/2024;ESPANA;K;1;119
7;18/01/2024;25/01/2024;ESPANA;H;1;119
7;18/01/2024;25/01/2024;ESPANA;R;1;119
7;18/01/2024;25/01/2024;ESPANA;T;0;119
7;18/01/2024;25/01/2024;ESPANA;A;-2;119
7;18/01/2024;25/01/2024;EUROPA;H;-1;119
6;19/01/2024;25/01/2024;ESPANA;U;1;119
6;19/01/2024;25/01/2024;ESPANA;Q;0;119
6;19/01/2024;25/01/2024;ESPANA;K;-1;119
6;19/01/2024;25/01/2024;ESPANA;A;-2;119
6;19/01/2024;25/01/2024;EUROPA;L;3;119
6;19/01/2024;25/01/2024;EUROPA;Y;0;119
6;19/01/2024;25/01/2024;EUROPA;H;0;119
5;20/01/2024;25/01/2024;ESPANA;Y;4;119
5;20/01/2024;25/01/2024;ESPANA;L;1;119
5;20/01/2024;25/01/2024;ESPANA;U;1;119
5;20/01/2024;25/01/2024;ESPANA;K;0;119
5;20/01/2024;25/01/2024;ESPANA;Q;-3;119
4;21/01/2024;25/01/2024;ESPANA;Y;1;119
4;21/01/2024;25/01/2024;ESPANA;T;0;119
4;21/01/2024;25/01/2024;ESPANA;L;-1;119
3;22/01/2024;25/01/2024;ESPANA;S;1;119
3;22/01/2024;25/01/2024;ESPANA;T;1;119
3;22/01/2024;25/01/2024;ESPANA;B;0;119
3;22/01/2024;25/01/2024;ESPANA;L;0;119
3;22/01/2024;25/01/2024;ESPANA;R;0;119
3;22/01/2024;25/01/2024;ESPANA;A;0;119
3;22/01/2024;25/01/2024;ESPANA;H;-1;119
3;22/01/2024;25/01/2024;ESPANA;P;-1;119
3;22/01/2024;25/01/2024;ESPANA;U;-2;119
3;22/01/2024;25/01/2024;ESPANA;Q;-2;119
3;22/01/2024;25/01/2024;ESPANA;Y;-5;119
3;22/01/2024;25/01/2024;EUROPA;Y;4;119
3;22/01/2024;25/01/2024;EUROPA;H;1;119
2;23/01/2024;25/01/2024;AMERICA;F;-1;119
2;23/01/2024;25/01/2024;ESPANA;A;2;119
2;23/01/2024;25/01/2024;ESPANA;F;1;119
2;23/01/2024;25/01/2024;ESPANA;H;1;119
2;23/01/2024;25/01/2024;ESPANA;Q;-1;119
2;23/01/2024;25/01/2024;ESPANA;P;-1;119
2;23/01/2024;25/01/2024;EUROPA;F;0;119
2;23/01/2024;25/01/2024;-;T;2;119
1;24/01/2024;25/01/2024;AMERICA;A;0;119
1;24/01/2024;25/01/2024;AMERICA;N;0;119
1;24/01/2024;25/01/2024;ESPANA;A;4;119
1;24/01/2024;25/01/2024;ESPANA;P;1;119
1;24/01/2024;25/01/2024;ESPANA;Q;0;119
1;24/01/2024;25/01/2024;ESPANA;F;-1;119
1;24/01/2024;25/01/2024;ESPANA;Y;-1;119
1;24/01/2024;25/01/2024;ESPANA;T;-1;119
1;24/01/2024;25/01/2024;EUROPA;S;1;119
1;24/01/2024;25/01/2024;EUROPA;Y;-1;119
0;25/01/2024;25/01/2024;AMERICA;Q;-1;119
0;25/01/2024;25/01/2024;AMERICA;P;-1;119
0;25/01/2024;25/01/2024;AMERICA;Z;-1;119
0;25/01/2024;25/01/2024;AMERICA;A;-45;119
0;25/01/2024;25/01/2024;AMERICA;N;-68;119
0;25/01/2024;25/01/2024;ESPANA;A;-2;119
0;25/01/2024;25/01/2024;EUROPA;S;0;119
-1;26/01/2024;25/01/2024;AMERICA;N;0;119
-2;27/01/2024;25/01/2024;ESPANA;R;0;119
-6;31/01/2024;25/01/2024;ESPANA;T;0;119
-39;04/03/2024;25/01/2024;ESPANA;A;0;119
-60;25/03/2024;25/01/2024;ESPANA;U;0;119
333;02/03/2023;29/01/2024;AMERICA;A;1;124
326;09/03/2023;29/01/2024;ESPANA;F;0;124
324;11/03/2023;29/01/2024;ESPANA;A;5;124
289;15/04/2023;29/01/2024;AMERICA;N;1;124
272;02/05/2023;29/01/2024;AMERICA;N;2;124
268;06/05/2023;29/01/2024;AMERICA;N;-2;124
263;11/05/2023;29/01/2024;AMERICA;N;1;124
261;13/05/2023;29/01/2024;ESPANA;N;0;124
260;14/05/2023;29/01/2024;AMERICA;N;-1;124
260;14/05/2023;29/01/2024;ESPANA;N;0;124
257;17/05/2023;29/01/2024;AMERICA;N;1;124
257;17/05/2023;29/01/2024;ESPANA;N;1;124
256;18/05/2023;29/01/2024;AMERICA;N;3;124
254;20/05/2023;29/01/2024;AMERICA;N;4;124
252;22/05/2023;29/01/2024;AMERICA;N;0;124
229;14/06/2023;29/01/2024;AMERICA;N;1;124
228;15/06/2023;29/01/2024;AMERICA;N;-1;124
227;16/06/2023;29/01/2024;AMERICA;N;1;124
226;17/06/2023;29/01/2024;AMERICA;N;0;124
224;19/06/2023;29/01/2024;AMERICA;N;1;124
222;21/06/2023;29/01/2024;AMERICA;N;-1;124
221;22/06/2023;29/01/2024;AMERICA;N;0;124
219;24/06/2023;29/01/2024;AMERICA;N;2;124
206;07/07/2023;29/01/2024;ESPANA;A;1;124
203;10/07/2023;29/01/2024;ESPANA;A;-1;124
202;11/07/2023;29/01/2024;ESPANA;A;0;124
201;12/07/2023;29/01/2024;AMERICA;A;1;124
